Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Country/Region,City,State/Province,Postal Code,Division,Region,Product ID,Product Name,Sales,Units,Gross Profit,Cost,Shipping_lead_time,Region_Route,State_Route,efficiency_score
8090,CA-2024-112109-CHO-TRI-54000,2025-08-07,2030-01-02,Standard Class,112109,Canada,Winnipeg,Manitoba,R0H,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,1609.0,Factory->Interior,Factory->Manitoba,0.26331360946745574
8091,CA-2024-112109-CHO-MIL-31000,2025-08-07,2030-01-02,Standard Class,112109,Canada,Winnipeg,Manitoba,R0H,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,1609.0,Factory->Interior,Factory->Manitoba,0.26331360946745574
8092,CA-2024-112109-CHO-MIL-31000,2025-08-07,2030-01-02,Standard Class,112109,Canada,Winnipeg,Manitoba,R0H,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,22.75,7,14.77,7.98,1609.0,Factory->Interior,Factory->Manitoba,0.26331360946745574
8093,US-2024-145128-CHO-TRI-54000,2025-09-07,2030-01-04,Standard Class,145128,United States,Lafayette,Indiana,47905,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,1580.0,Factory->Interior,Factory->Indiana,0.2847633136094676
8094,US-2024-115651-CHO-NUT-13000,2025-09-07,2030-01-02,First Class,115651,United States,Chicago,Illinois,60610,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,31.41,9,22.41,9.0,1578.0,Factory->Interior,Factory->Illinois,0.28624260355029585
8095,US-2024-115651-OTH-GUM-21000,2025-09-07,2030-01-02,First Class,115651,United States,Chicago,Illinois,60610,Other,Interior,OTH-GUM-21000,Wonka Gum,6.25,5,3.25,3.0,1578.0,Factory->Interior,Factory->Illinois,0.28624260355029585
8096,US-2024-121083-CHO-NUT-13000,2025-09-07,2030-01-05,Standard Class,121083,United States,Manchester,Connecticut,6040,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,20.94,6,14.94,6.0,1581.0,Factory->Atlantic,Factory->Connecticut,0.2840236686390534
8097,US-2024-100209-CHO-TRI-54000,2025-09-07,2030-01-05,Standard Class,100209,United States,Portland,Oregon,97206,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,1581.0,Factory->Pacific,Factory->Oregon,0.2840236686390534
8098,US-2024-121083-CHO-SCR-58000,2025-09-07,2030-01-05,Standard Class,121083,United States,Manchester,Connecticut,6040,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,1581.0,Factory->Atlantic,Factory->Connecticut,0.2840236686390534
8099,US-2024-121083-CHO-SCR-58000,2025-09-07,2030-01-05,Standard Class,121083,United States,Manchester,Connecticut,6040,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4,10.0,4.4,1581.0,Factory->Atlantic,Factory->Connecticut,0.2840236686390534
8100,US-2024-132122-CHO-SCR-58000,2025-09-07,2030-01-04,Standard Class,132122,United States,Chicago,Illinois,60610,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,1580.0,Factory->Interior,Factory->Illinois,0.2847633136094676
8101,US-2024-121083-CHO-TRI-54000,2025-09-07,2030-01-05,Standard Class,121083,United States,Manchester,Connecticut,6040,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,1581.0,Factory->Atlantic,Factory->Connecticut,0.2840236686390534
8102,US-2024-128629-CHO-MIL-31000,2025-10-07,2030-01-04,Second Class,128629,United States,Columbus,Georgia,31907,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,1550.0,Factory->Gulf,Factory->Georgia,0.3069526627218935
8103,US-2024-169012-CHO-NUT-13000,2025-10-07,2030-01-04,Standard Class,169012,United States,Columbus,Georgia,31907,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,1550.0,Factory->Gulf,Factory->Georgia,0.3069526627218935
8104,US-2024-127460-CHO-TRI-54000,2025-10-07,2030-01-04,Standard Class,127460,United States,Aurora,Illinois,60505,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,22.5,6,14.7,7.8,1550.0,Factory->Interior,Factory->Illinois,0.3069526627218935
8105,US-2024-162015-CHO-FUD-51000,2025-11-07,2030-01-08,Standard Class,162015,United States,Los Angeles,California,90049,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,1523.0,Factory->Pacific,Factory->California,0.32692307692307687
8106,US-2024-127656-CHO-MIL-31000,2025-11-07,2030-01-07,Standard Class,127656,United States,Waterloo,Iowa,50701,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,1522.0,Factory->Interior,Factory->Iowa,0.3276627218934911
8107,US-2024-136623-CHO-TRI-54000,2025-11-07,2030-01-06,Standard Class,136623,United States,San Diego,California,92105,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,1521.0,Factory->Pacific,Factory->California,0.32840236686390534
8108,US-2024-164959-OTH-GUM-21000,2025-11-07,2030-01-05,Standard Class,164959,United States,Los Angeles,California,90004,Other,Pacific,OTH-GUM-21000,Wonka Gum,3.75,3,1.95,1.8,1520.0,Factory->Pacific,Factory->California,0.32914201183431957
8109,US-2024-156818-CHO-MIL-31000,2025-11-07,2030-01-03,Second Class,156818,United States,New York City,New York,10009,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,19.5,6,12.66,6.84,1518.0,Factory->Atlantic,Factory->New York,0.33062130177514804
8110,US-2024-162015-CHO-FUD-51000,2025-11-07,2030-01-08,Standard Class,162015,United States,Los Angeles,California,90049,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,1523.0,Factory->Pacific,Factory->California,0.32692307692307687
8111,US-2024-136623-CHO-NUT-13000,2025-11-07,2030-01-06,Standard Class,136623,United States,San Diego,California,92105,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,20.94,6,14.94,6.0,1521.0,Factory->Pacific,Factory->California,0.32840236686390534
8112,US-2024-106047-CHO-SCR-58000,2025-12-07,2030-01-08,Standard Class,106047,United States,Fairfield,Ohio,45014,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1,1493.0,Factory->Atlantic,Factory->Ohio,0.34911242603550297
8256,US-2024-124576-CHO-SCR-58000,2025-01-08,2030-01-25,Second Class,124576,United States,Salinas,California,93905,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,1843.0,Factory->Pacific,Factory->California,0.09023668639053262
8257,US-2024-162691-CHO-MIL-31000,2025-01-08,2030-01-28,Standard Class,162691,United States,Austin,Texas,78745,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,22.75,7,14.77,7.98,1846.0,Factory->Interior,Factory->Texas,0.08801775147928992
8258,US-2024-168942-CHO-TRI-54000,2025-01-08,2030-01-26,Second Class,168942,United States,San Francisco,California,94109,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,1844.0,Factory->Pacific,Factory->California,0.08949704142011838
8259,US-2024-162691-CHO-TRI-54000,2025-01-08,2030-01-28,Standard Class,162691,United States,Austin,Texas,78745,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,1846.0,Factory->Interior,Factory->Texas,0.08801775147928992
8260,US-2024-133235-CHO-FUD-51000,2025-01-08,2030-01-25,First Class,133235,United States,Charlotte,North Carolina,28205,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,1843.0,Factory->Gulf,Factory->North Carolina,0.09023668639053262
8261,US-2024-135034-CHO-NUT-13000,2025-01-08,2030-01-24,First Class,135034,United States,Chicago,Illinois,60653,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,1842.0,Factory->Interior,Factory->Illinois,0.09097633136094685
8262,US-2024-165386-CHO-MIL-31000,2025-03-08,2030-01-25,First Class,165386,United States,Chicago,Illinois,60623,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,1784.0,Factory->Interior,Factory->Illinois,0.13387573964497035
8263,US-2024-168396-CHO-FUD-51000,2025-03-08,2030-01-29,Second Class,168396,United States,San Francisco,California,94122,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,1788.0,Factory->Pacific,Factory->California,0.13091715976331364
8264,US-2024-168396-CHO-TRI-54000,2025-03-08,2030-01-29,Second Class,168396,United States,San Francisco,California,94122,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,1788.0,Factory->Pacific,Factory->California,0.13091715976331364
8265,US-2024-163566-CHO-TRI-54000,2025-03-08,2030-01-27,First Class,163566,United States,Fairfield,Ohio,45014,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,1786.0,Factory->Atlantic,Factory->Ohio,0.1323964497041421
8266,US-2024-143175-CHO-MIL-31000,2025-03-08,2030-01-27,Second Class,143175,United States,Los Angeles,California,90004,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,1786.0,Factory->Pacific,Factory->California,0.1323964497041421
8267,US-2024-141747-CHO-SCR-58000,2025-03-08,2030-01-29,Second Class,141747,United States,Seattle,Washington,98105,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1,1788.0,Factory->Pacific,Factory->Washington,0.13091715976331364
8268,US-2024-140781-CHO-MIL-31000,2025-03-08,2030-01-28,Standard Class,140781,United States,Bloomington,Illinois,61701,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,1787.0,Factory->Interior,Factory->Illinois,0.13165680473372787
8269,US-2024-146367-CHO-NUT-13000,2025-04-08,2030-01-29,Standard Class,146367,United States,Carrollton,Texas,75007,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,1757.0,Factory->Interior,Factory->Texas,0.15384615384615397
8270,US-2024-132738-CHO-TRI-54000,2025-04-08,2030-01-28,First Class,132738,United States,Loveland,Colorado,80538,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,1756.0,Factory->Pacific,Factory->Colorado,0.1545857988165682
8271,US-2024-132738-OTH-GUM-21000,2025-04-08,2030-01-28,First Class,132738,United States,Loveland,Colorado,80538,Other,Pacific,OTH-GUM-21000,Wonka Gum,2.5,2,1.3,1.2,1756.0,Factory->Pacific,Factory->Colorado,0.1545857988165682
8272,US-2024-128328-CHO-FUD-51000,2025-05-08,2030-01-30,Standard Class,128328,United States,Indianapolis,Indiana,46203,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,21.6,6,14.4,7.2,1728.0,Factory->Interior,Factory->Indiana,0.17529585798816583
8273,US-2024-128328-CHO-MIL-31000,2025-05-08,2030-01-30,Standard Class,128328,United States,Indianapolis,Indiana,46203,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,29.25,9,18.99,10.26,1728.0,Factory->Interior,Factory->Indiana,0.17529585798816583
8274,US-2024-117695-CHO-TRI-54000,2025-05-08,2030-01-29,First Class,117695,United States,Richmond,Kentucky,40475,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,1727.0,Factory->Gulf,Factory->Kentucky,0.17603550295857984
8275,US-2024-154676-CHO-MIL-31000,2025-05-08,2030-01-29,First Class,154676,United States,Houston,Texas,77070,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,29.25,9,18.99,10.26,1727.0,Factory->Interior,Factory->Texas,0.17603550295857984
8276,US-2024-128328-CHO-SCR-58000,2025-05-08,2030-01-30,Standard Class,128328,United States,Indianapolis,Indiana,46203,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,1728.0,Factory->Interior,Factory->Indiana,0.17529585798816583
8277,US-2024-161200-CHO-MIL-31000,2025-06-08,2030-01-31,Second Class,161200,United States,Lafayette,Louisiana,70506,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,1698.0,Factory->Gulf,Factory->Louisiana,0.1974852071005917
8278,US-2024-161200-CHO-FUD-51000,2025-06-08,2030-01-31,Second Class,161200,United States,Lafayette,Louisiana,70506,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,1698.0,Factory->Gulf,Factory->Louisiana,0.1974852071005917
8279,US-2024-151981-CHO-MIL-31000,2025-06-08,2030-02-02,Standard Class,151981,United States,Concord,New Hampshire,3301,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,19.5,6,12.66,6.84,1700.0,Factory->Atlantic,Factory->New Hampshire,0.19600591715976345
8280,US-2024-151981-CHO-MIL-31000,2025-06-08,2030-02-02,Standard Class,151981,United States,Concord,New Hampshire,3301,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,26.0,8,16.88,9.12,1700.0,Factory->Atlantic,Factory->New Hampshire,0.19600591715976345
8281,US-2024-136609-CHO-NUT-13000,2025-06-08,2030-02-01,Standard Class,136609,United States,Cedar Hill,Texas,75104,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,1699.0,Factory->Interior,Factory->Texas,0.19674556213017746
8282,US-2024-168172-CHO-SCR-58000,2025-06-08,2030-01-31,Standard Class,168172,United States,New York City,New York,10011,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4,10.0,4.4,1698.0,Factory->Atlantic,Factory->New York,0.1974852071005917
8283,US-2024-151981-OTH-GUM-21000,2025-06-08,2030-02-02,Standard Class,151981,United States,Concord,New Hampshire,3301,Other,Atlantic,OTH-GUM-21000,Wonka Gum,6.25,5,3.25,3.0,1700.0,Factory->Atlantic,Factory->New Hampshire,0.19600591715976345
8284,US-2024-156776-CHO-NUT-13000,2025-07-08,2030-02-01,Standard Class,156776,United States,Westminster,California,92683,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,3.49,1,2.49,1.0,1669.0,Factory->Pacific,Factory->California,0.21893491124260356
8285,US-2024-156776-CHO-FUD-51000,2025-07-08,2030-02-01,Standard Class,156776,United States,Westminster,California,92683,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,3.6,1,2.4,1.2,1669.0,Factory->Pacific,Factory->California,0.21893491124260356
8286,US-2024-156776-CHO-NUT-13000,2025-07-08,2030-02-01,Standard Class,156776,United States,Westminster,California,92683,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5.0,1669.0,Factory->Pacific,Factory->California,0.21893491124260356
8287,US-2024-117023-CHO-NUT-13000,2025-07-08,2030-02-02,Standard Class,117023,United States,Long Beach,New York,11561,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,1670.0,Factory->Atlantic,Factory->New York,0.21819526627218933
8288,US-2024-117023-CHO-SCR-58000,2025-07-08,2030-02-02,Standard Class,117023,United States,Long Beach,New York,11561,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,36.0,10,25.0,11.0,1670.0,Factory->Atlantic,Factory->New York,0.21819526627218933
8289,US-2024-156776-CHO-NUT-13000,2025-07-08,2030-02-01,Standard Class,156776,United States,Westminster,California,92683,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,1669.0,Factory->Pacific,Factory->California,0.21893491124260356
8290,US-2024-155999-CHO-TRI-54000,2025-07-08,2030-02-03,Standard Class,155999,United States,San Diego,California,92105,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,1671.0,Factory->Pacific,Factory->California,0.2174556213017751
8291,US-2024-156776-CHO-FUD-51000,2025-07-08,2030-02-01,Standard Class,156776,United States,Westminster,California,92683,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,1669.0,Factory->Pacific,Factory->California,0.21893491124260356
8292,US-2024-115175-CHO-TRI-54000,2025-07-08,2030-02-02,Standard Class,115175,United States,San Jose,California,95123,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,1670.0,Factory->Pacific,Factory->California,0.21819526627218933
8293,US-2024-156776-CHO-NUT-13000,2025-07-08,2030-02-01,Standard Class,156776,United States,Westminster,California,92683,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,1669.0,Factory->Pacific,Factory->California,0.21893491124260356
8294,US-2024-110821-CHO-MIL-31000,2025-07-08,2030-01-29,First Class,110821,United States,Dallas,Texas,75081,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,1666.0,Factory->Interior,Factory->Texas,0.22115384615384626
8295,US-2024-110821-CHO-SCR-58000,2025-07-08,2030-01-29,First Class,110821,United States,Dallas,Texas,75081,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,1666.0,Factory->Interior,Factory->Texas,0.22115384615384626
8296,US-2024-158344-CHO-MIL-31000,2025-07-08,2030-02-01,Standard Class,158344,United States,Moorhead,Minnesota,56560,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,1669.0,Factory->Interior,Factory->Minnesota,0.21893491124260356
8297,US-2024-163321-CHO-NUT-13000,2025-07-08,2030-02-01,Second Class,163321,United States,Jacksonville,North Carolina,28540,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,3.49,1,2.49,1.0,1669.0,Factory->Gulf,Factory->North Carolina,0.21893491124260356
8298,US-2024-156776-CHO-TRI-54000,2025-07-08,2030-02-01,Standard Class,156776,United States,Westminster,California,92683,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,1669.0,Factory->Pacific,Factory->California,0.21893491124260356
8299,US-2024-155999-CHO-FUD-51000,2025-07-08,2030-02-03,Standard Class,155999,United States,San Diego,California,92105,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,1671.0,Factory->Pacific,Factory->California,0.2174556213017751
8300,US-2024-156776-CHO-MIL-31000,2025-07-08,2030-02-01,Standard Class,156776,United States,Westminster,California,92683,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,1669.0,Factory->Pacific,Factory->California,0.21893491124260356
8301,CA-2024-129322-CHO-FUD-51000,2025-08-08,2030-01-31,Second Class,129322,Canada,Toronto,Ontario,M5H,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,1637.0,Factory->Atlantic,Factory->Ontario,0.24260355029585812
8302,CA-2024-129322-CHO-SCR-58000,2025-08-08,2030-01-31,Second Class,129322,Canada,Toronto,Ontario,M5H,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,1637.0,Factory->Atlantic,Factory->Ontario,0.24260355029585812
8303,CA-2024-129322-CHO-TRI-54000,2025-08-08,2030-01-31,Second Class,129322,Canada,Toronto,Ontario,M5H,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,26.25,7,17.15,9.1,1637.0,Factory->Atlantic,Factory->Ontario,0.24260355029585812
8304,US-2024-143063-CHO-NUT-13000,2025-10-08,2030-02-05,Standard Class,143063,United States,Columbus,Indiana,47201,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,1581.0,Factory->Interior,Factory->Indiana,0.2840236686390534
8305,US-2024-143063-CHO-SCR-58000,2025-10-08,2030-02-05,Standard Class,143063,United States,Columbus,Indiana,47201,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,21.6,6,15.0,6.6,1581.0,Factory->Interior,Factory->Indiana,0.2840236686390534
8306,US-2024-145443-CHO-SCR-58000,2025-10-08,2030-02-05,Second Class,145443,United States,Richmond,Indiana,47374,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,1581.0,Factory->Interior,Factory->Indiana,0.2840236686390534
8307,US-2024-143063-CHO-MIL-31000,2025-10-08,2030-02-05,Standard Class,143063,United States,Columbus,Indiana,47201,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,29.25,9,18.99,10.26,1581.0,Factory->Interior,Factory->Indiana,0.2840236686390534
8308,US-2024-139311-CHO-NUT-13000,2025-11-08,2030-02-03,First Class,139311,United States,Bedford,Texas,76021,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,24.43,7,17.43,7.0,1548.0,Factory->Interior,Factory->Texas,0.30843195266272194
8309,US-2024-160899-CHO-MIL-31000,2025-11-08,2030-02-03,Second Class,160899,United States,Lake Charles,Louisiana,70601,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,35.75,11,23.21,12.54,1548.0,Factory->Gulf,Factory->Louisiana,0.30843195266272194
8310,US-2024-139311-CHO-NUT-13000,2025-11-08,2030-02-03,First Class,139311,United States,Bedford,Texas,76021,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,27.92,8,19.92,8.0,1548.0,Factory->Interior,Factory->Texas,0.30843195266272194
8311,US-2024-139311-CHO-MIL-31000,2025-11-08,2030-02-03,First Class,139311,United States,Bedford,Texas,76021,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,1548.0,Factory->Interior,Factory->Texas,0.30843195266272194
8312,US-2024-100433-CHO-MIL-31000,2025-11-08,2030-02-06,Standard Class,100433,United States,New York City,New York,10009,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,1551.0,Factory->Atlantic,Factory->New York,0.30621301775147924
8313,US-2024-139311-CHO-MIL-31000,2025-11-08,2030-02-03,First Class,139311,United States,Bedford,Texas,76021,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,1548.0,Factory->Interior,Factory->Texas,0.30843195266272194
8314,US-2024-118941-CHO-TRI-54000,2025-12-08,2030-02-02,Same Day,118941,United States,Columbia,Maryland,21044,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,1517.0,Factory->Atlantic,Factory->Maryland,0.33136094674556227
8315,US-2024-158169-CHO-TRI-54000,2025-12-08,2030-02-05,First Class,158169,United States,Lake Forest,California,92630,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,1520.0,Factory->Pacific,Factory->California,0.32914201183431957
